n_app_active_daily,1st_app_dly,2nd_app_dly,3rd_app_dly,2days_most_used,3days_most_used,7days_most_used,10days_most_used,n_app_active_daily_2days_mean,n_app_active_daily_2days_var,n_app_active_daily_2days_max,n_app_active_daily_2days_count,n_app_active_daily_7days_mean,n_app_active_daily_7days_var,n_app_active_daily_7days_max,n_app_active_daily_7days_count,n_app_active_daily_10days_mean,n_app_active_daily_10days_var,n_app_active_daily_10days_max,n_app_active_daily_10days_count,n_app_active_daily_day_mean,n_app_active_daily_day_max,n_app_active_daily_day_count,n_app_active_daily_3days_mean,n_app_active_daily_3days_var,n_app_active_daily_3days_max,n_app_active_daily_3days_count,n_app_installed_daily,n_app_installed_daily_2days_mean,n_app_installed_daily_2days_var,n_app_installed_daily_2days_max,n_app_installed_daily_2days_count,n_app_installed_daily_7days_mean,n_app_installed_daily_7days_var,n_app_installed_daily_7days_max,n_app_installed_daily_7days_count,n_app_installed_daily_10days_mean,n_app_installed_daily_10days_var,n_app_installed_daily_10days_max,n_app_installed_daily_10days_count,n_app_installed_daily_day_mean,n_app_installed_daily_day_max,n_app_installed_daily_day_count,n_app_installed_daily_3days_mean,n_app_installed_daily_3days_var,n_app_installed_daily_3days_max,n_app_installed_daily_3days_count,2days_most_used_installed,3days_most_used_installed,7days_most_used_installed,10days_most_used_installed,1st_cat_dly_installed,2nd_cat_dly_installed,3rd_cat_dly_installed,2days_most_used_active,3days_most_used_active,7days_most_used_active,10days_most_used_active,1st_cat_dly_active,2nd_cat_dly_active,3rd_cat_dly_active,phone_brand,price_eur,screen_size,ram_gb,release_month,release_year,camera,daily_distance_1day_mean,daily_distance_1day_var,daily_distance_1day_max,daily_distance_1day_count,daily_distance_2days_mean,daily_distance_2days_var,daily_distance_2days_max,daily_distance_2days_count,daily_distance_7days_mean,daily_distance_7days_var,daily_distance_7days_max,daily_distance_7days_count,daily_distance_10days_mean,daily_distance_10days_var,daily_distance_10days_max,daily_distance_10days_count,daily_distance_3days_mean,daily_distance_3days_var,daily_distance_3days_max,daily_distance_3days_count,labels
2.0,-538061441862183033,5195654633279707117,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,3.0,2.0,4.0,2.0,2.33333333333,2.26666666667,4.0,6.0,2.33333333333,2.26666666667,4.0,6.0,2.0,2.0,1.0,2.33333333333,2.26666666667,4.0,6.0,40.0,40.0,0.0,40.0,2.0,33.3333333333,266.666666667,40.0,6.0,33.3333333333,266.666666667,40.0,6.0,40.0,40.0,1.0,33.3333333333,266.666666667,40.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,302.0,302.0,302.0,302.0,302.0,303.0,704.0,0,230.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
9.0,628020936226491308,8693964244927514232,-5924787280098922359,628020936226491308,628020936226491308,628020936226491308,628020936226491308,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,9.0,1.0,9.0,-1.0,9.0,1.0,11.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,-1.0,11.0,1.0,11.0,11.0,1.0,11.0,-1.0,11.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.0,628020936226491308,5927333115845830913,-540895262341826219,628020936226491308,628020936226491308,628020936226491308,628020936226491308,18.5,312.5,31.0,2.0,13.6666666667,226.333333333,31.0,3.0,13.6666666667,226.333333333,31.0,3.0,6.0,6.0,1.0,13.6666666667,226.333333333,31.0,3.0,10.0,10.5,0.5,11.0,2.0,9.66666666667,2.33333333333,11.0,3.0,9.66666666667,2.33333333333,11.0,3.0,10.0,10.0,1.0,9.66666666667,2.33333333333,11.0,3.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
10.0,-538061441862183033,1665047061121005617,5099453940784075687,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
9.0,-538061441862183033,7460082553072507347,3210769422517172574,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,-1.0,9.0,1.0,9.0,9.0,1.0,9.0,-1.0,9.0,1.0,28.0,28.0,-1.0,28.0,1.0,28.0,-1.0,28.0,1.0,28.0,-1.0,28.0,1.0,28.0,28.0,1.0,28.0,-1.0,28.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,302.0,704.0,704.0,704.0,704.0,704.0,548.0,549.0,0,160.0,5.5,2.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.0,-538061441862183033,-8506134008515666617,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,6.0,0.0,6.0,2.0,6.0,0.0,6.0,2.0,6.0,0.0,6.0,2.0,6.0,6.0,1.0,6.0,0.0,6.0,2.0,57.0,57.0,0.0,57.0,2.0,57.0,0.0,57.0,2.0,57.0,0.0,57.0,2.0,57.0,57.0,1.0,57.0,0.0,57.0,2.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,252.0,252.0,252.0,252.0,252.0,1013.0,302.0,0,380.0,5.7,4.0,5.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
10.0,6666573792468194779,-7608812531453475846,3433289601737013244,6666573792468194779,6666573792468194779,6666573792468194779,6666573792468194779,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,150.0,5.0,1.0,8.0,2013.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
14.0,-5791102939414640022,34559227754570733,8693964245073640147,-5791102939414640022,-5791102939414640022,-5791102939414640022,-5791102939414640022,10.5,24.5,14.0,2.0,9.85714285714,17.1428571429,16.0,7.0,9.85714285714,17.1428571429,16.0,7.0,14.0,14.0,1.0,9.85714285714,17.1428571429,16.0,7.0,20.0,19.5,0.5,20.0,2.0,19.7142857143,9.57142857143,26.0,7.0,19.7142857143,9.57142857143,26.0,7.0,20.0,20.0,1.0,19.7142857143,9.57142857143,26.0,7.0,548.0,548.0,548.0,548.0,548.0,549.0,302.0,548.0,302.0,302.0,302.0,548.0,549.0,302.0,8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
141.0,5927333115845830913,8693964245073640147,-5076658704102691480,5927333115845830913,5927333115845830913,5927333115845830913,5927333115845830913,129.0,288.0,141.0,2.0,125.571428571,966.619047619,180.0,7.0,125.571428571,966.619047619,180.0,7.0,141.0,141.0,1.0,125.571428571,966.619047619,180.0,7.0,27.0,27.0,0.0,27.0,2.0,26.8571428571,0.142857142857,27.0,7.0,26.8571428571,0.142857142857,27.0,7.0,27.0,27.0,1.0,26.8571428571,0.142857142857,27.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
55.0,-4672998625294552383,-6590029937880196169,7350968644104485537,5729517255058371973,5927333115845830913,5927333115845830913,5927333115845830913,61.5,84.5,68.0,2.0,58.7142857143,2126.23809524,144.0,7.0,58.7142857143,2126.23809524,144.0,7.0,55.0,55.0,1.0,58.7142857143,2126.23809524,144.0,7.0,32.0,32.0,0.0,32.0,2.0,29.1428571429,167.476190476,36.0,7.0,29.1428571429,167.476190476,36.0,7.0,32.0,32.0,1.0,29.1428571429,167.476190476,36.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,405.0,3,300.0,5.5,2.0,9.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
11.0,2577600876485430729,2657101268697371035,8181328082200809725,2577600876485430729,2577600876485430729,2577600876485430729,2577600876485430729,18.0,98.0,25.0,2.0,15.8571428571,37.4761904762,25.0,7.0,15.8571428571,37.4761904762,25.0,7.0,11.0,11.0,1.0,15.8571428571,37.4761904762,25.0,7.0,40.0,41.5,4.5,43.0,2.0,42.0,4.33333333333,46.0,7.0,42.0,4.33333333333,46.0,7.0,40.0,40.0,1.0,42.0,4.33333333333,46.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
2.0,3433289601737013244,1321978891423004894,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,3.0,2.0,4.0,2.0,2.33333333333,3.86666666667,4.0,6.0,2.33333333333,3.86666666667,4.0,6.0,2.0,2.0,1.0,2.33333333333,3.86666666667,4.0,6.0,16.0,16.0,0.0,16.0,2.0,10.3333333333,64.2666666667,16.0,6.0,10.3333333333,64.2666666667,16.0,6.0,16.0,16.0,1.0,10.3333333333,64.2666666667,16.0,6.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,548.0,548.0,548.0,548.0,548.0,549.0,168.0,1,90.0,5.0,2.0,7.0,2015.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
7.0,628020936226491308,-653184324994873965,-782065994507091253,0,0,628020936226491308,628020936226491308,3.5,24.5,7.0,2.0,5.33333333333,24.2666666667,13.0,6.0,5.33333333333,24.2666666667,13.0,6.0,7.0,7.0,1.0,5.33333333333,24.2666666667,13.0,6.0,15.0,7.5,112.5,15.0,2.0,9.83333333333,58.5666666667,16.0,6.0,9.83333333333,58.5666666667,16.0,6.0,15.0,15.0,1.0,9.83333333333,58.5666666667,16.0,6.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,3,190.0,4.8,1.0,6.0,2012.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
96.0,-538061441862183033,1665047061121005617,5927333115845830913,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,102.5,84.5,109.0,2.0,64.8571428571,882.142857143,109.0,7.0,64.8571428571,882.142857143,109.0,7.0,96.0,96.0,1.0,64.8571428571,882.142857143,109.0,7.0,45.0,46.0,2.0,47.0,2.0,45.8571428571,0.809523809524,47.0,7.0,45.8571428571,0.809523809524,47.0,7.0,45.0,45.0,1.0,45.8571428571,0.809523809524,47.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
8.0,-538061441862183033,-7221382448079686573,-8967115172244183586,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,-1.0,8.0,1.0,8.0,8.0,1.0,8.0,-1.0,8.0,1.0,53.0,53.0,-1.0,53.0,1.0,53.0,-1.0,53.0,1.0,53.0,-1.0,53.0,1.0,53.0,53.0,1.0,53.0,-1.0,53.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,0,100.0,4.7,1.0,7.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
313.0,4348659952760821294,-4005790769064092244,8693964245073640147,-4005790769064092244,-4005790769064092244,-4005790769064092244,-4005790769064092244,551.0,113288.0,789.0,2.0,850.714285714,700621.904762,2187.0,7.0,850.714285714,700621.904762,2187.0,7.0,313.0,313.0,1.0,850.714285714,700621.904762,2187.0,7.0,35.0,35.5,0.5,36.0,2.0,31.5714285714,18.2857142857,36.0,7.0,31.5714285714,18.2857142857,36.0,7.0,35.0,35.0,1.0,31.5714285714,18.2857142857,36.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,405.0,3,180.0,5.25,1.5,1.0,2014.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
26.0,-3955212733485100109,8948670408023620661,3717049149426646122,0,-3955212733485100109,-3955212733485100109,-3955212733485100109,13.0,338.0,26.0,2.0,9.66666666667,93.0666666667,26.0,6.0,9.66666666667,93.0666666667,26.0,6.0,26.0,26.0,1.0,9.66666666667,93.0666666667,26.0,6.0,28.0,14.0,392.0,28.0,2.0,18.8333333333,212.966666667,29.0,6.0,18.8333333333,212.966666667,29.0,6.0,28.0,28.0,1.0,18.8333333333,212.966666667,29.0,6.0,548.0,548.0,548.0,548.0,548.0,840.0,842.0,548.0,548.0,548.0,548.0,548.0,704.0,713.0,1,140.0,5.0,2.0,12.0,2013.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
33.0,8948670408023620661,-3955212733485100109,3433289601737013244,8948670408023620661,8948670408023620661,8948670408023620661,8948670408023620661,37.0,32.0,41.0,2.0,43.0,317.666666667,77.0,7.0,43.0,317.666666667,77.0,7.0,33.0,33.0,1.0,43.0,317.666666667,77.0,7.0,21.0,19.5,4.5,21.0,2.0,19.0,2.0,21.0,7.0,19.0,2.0,21.0,7.0,21.0,21.0,1.0,19.0,2.0,21.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,1,290.0,5.0,3.0,8.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
12.0,1261332316628097511,-2633518405377083261,16675558548009541,-7279100705022696561,0,0,0,29.5,612.5,47.0,2.0,17.0,426.0,47.0,4.0,17.0,426.0,47.0,4.0,12.0,12.0,1.0,17.0,426.0,47.0,4.0,50.0,50.0,0.0,50.0,2.0,36.0,584.0,50.0,4.0,36.0,584.0,50.0,4.0,50.0,50.0,1.0,36.0,584.0,50.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
3.0,-6944518212099786312,429374175315151221,7706198788690293207,-196592189248911642,0,0,0,6.5,24.5,10.0,2.0,3.71428571429,18.2380952381,10.0,7.0,3.71428571429,18.2380952381,10.0,7.0,3.0,3.0,1.0,3.71428571429,18.2380952381,10.0,7.0,10.0,10.5,0.5,11.0,2.0,6.14285714286,33.1428571429,11.0,7.0,6.14285714286,33.1428571429,11.0,7.0,10.0,10.0,1.0,6.14285714286,33.1428571429,11.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
18.0,6236330376357924371,-1496780913081066720,5927333115845830913,6236330376357924371,6236330376357924371,6236330376357924371,6236330376357924371,17.0,2.0,18.0,2.0,13.4,66.8,21.0,5.0,13.4,66.8,21.0,5.0,18.0,18.0,1.0,13.4,66.8,21.0,5.0,12.0,12.5,0.5,13.0,2.0,9.8,30.2,13.0,5.0,9.8,30.2,13.0,5.0,12.0,12.0,1.0,9.8,30.2,13.0,5.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,7,390.0,5.5,2.0,12.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
8.0,-5924787280098922359,8181328082200809725,5927333115845830913,-5924787280098922359,-5924787280098922359,-5924787280098922359,-5924787280098922359,13.0,50.0,18.0,2.0,9.57142857143,61.2857142857,19.0,7.0,9.57142857143,61.2857142857,19.0,7.0,8.0,8.0,1.0,9.57142857143,61.2857142857,19.0,7.0,23.0,23.5,0.5,24.0,2.0,16.5714285714,128.619047619,24.0,7.0,16.5714285714,128.619047619,24.0,7.0,23.0,23.0,1.0,16.5714285714,128.619047619,24.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,10,370.0,5.5,4.0,12.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
4.0,3433289601737013244,1081301425634924658,-1,3433289601737013244,3433289601737013244,3433289601737013244,3433289601737013244,2.0,8.0,4.0,2.0,2.4,2.8,4.0,5.0,2.4,2.8,4.0,5.0,4.0,4.0,1.0,2.4,2.8,4.0,5.0,43.0,21.5,924.5,43.0,2.0,34.4,369.8,43.0,5.0,34.4,369.8,43.0,5.0,43.0,43.0,1.0,34.4,369.8,43.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,960.0,1,300.0,5.2,3.0,4.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
12.0,628020936226491308,-1633873313139722876,-6590029937880196169,628020936226491308,547204558039688891,547204558039688891,547204558039688891,25.5,364.5,39.0,2.0,32.2857142857,399.904761905,64.0,7.0,32.2857142857,399.904761905,64.0,7.0,12.0,12.0,1.0,32.2857142857,399.904761905,64.0,7.0,46.0,31.0,450.0,46.0,2.0,40.5714285714,117.952380952,46.0,7.0,40.5714285714,117.952380952,46.0,7.0,46.0,46.0,1.0,40.5714285714,117.952380952,46.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
5.0,-538061441862183033,-4942403953096833674,1665047061121005617,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,11.0,72.0,17.0,2.0,9.25,65.5833333333,17.0,4.0,9.25,65.5833333333,17.0,4.0,5.0,5.0,1.0,9.25,65.5833333333,17.0,4.0,32.0,32.0,0.0,32.0,2.0,24.0,256.0,32.0,4.0,24.0,256.0,32.0,4.0,32.0,32.0,1.0,24.0,256.0,32.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,179.0,704.0,0,120.0,5.5,2.0,3.0,2014.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
6.0,-538061441862183033,-5472633337921616096,-1,-538061441862183033,-538061441862183033,-538061441862183033,-538061441862183033,5.0,2.0,6.0,2.0,2.85714285714,3.80952380952,6.0,7.0,2.85714285714,3.80952380952,6.0,7.0,6.0,6.0,1.0,2.85714285714,3.80952380952,6.0,7.0,49.0,49.0,0.0,49.0,2.0,42.0,343.0,49.0,7.0,42.0,343.0,49.0,7.0,49.0,49.0,1.0,42.0,343.0,49.0,7.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,704.0,704.0,704.0,704.0,704.0,548.0,712.0,0,320.0,5.7,3.0,1.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
4.0,5927333115845830913,6868430133575209713,1346581380304309068,5927333115845830913,6868430133575209713,5927333115845830913,5927333115845830913,7.5,24.5,11.0,2.0,5.0,16.0,11.0,5.0,5.0,16.0,11.0,5.0,4.0,4.0,1.0,5.0,16.0,11.0,5.0,17.0,17.5,0.5,18.0,2.0,13.4,57.3,18.0,5.0,13.4,57.3,18.0,5.0,17.0,17.0,1.0,13.4,57.3,18.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,549.0,549.0,704.0,548.0,549.0,3,350.0,5.5,2.0,2.0,2015.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
24.0,-6590029937880196169,-653184325026622087,5927333115845830913,-1442117567941807886,-1442117567941807886,-1442117567941807886,-1442117567941807886,25.5,4.5,27.0,2.0,18.6666666667,142.333333333,27.0,3.0,18.6666666667,142.333333333,27.0,3.0,24.0,24.0,1.0,18.6666666667,142.333333333,27.0,3.0,22.0,21.0,2.0,22.0,2.0,21.0,1.0,22.0,3.0,21.0,1.0,22.0,3.0,22.0,22.0,1.0,21.0,1.0,22.0,3.0,548.0,548.0,548.0,548.0,548.0,704.0,710.0,548.0,548.0,548.0,548.0,548.0,704.0,710.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
12.0,628020936226491308,6324195578393301030,5927333115845830913,0,0,0,0,6.0,72.0,12.0,2.0,4.25,32.25,12.0,4.0,4.25,32.25,12.0,4.0,12.0,12.0,1.0,4.25,32.25,12.0,4.0,12.0,6.0,72.0,12.0,2.0,6.5,57.0,14.0,4.0,6.5,57.0,14.0,4.0,12.0,12.0,1.0,6.5,57.0,14.0,4.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,549.0,704.0,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
12.0,4348659952760821294,4521626599305779338,8026407832530984885,4348659952760821294,4348659952760821294,4348659952760821294,4348659952760821294,13.0,2.0,14.0,2.0,9.4,20.8,14.0,5.0,9.4,20.8,14.0,5.0,12.0,12.0,1.0,9.4,20.8,14.0,5.0,16.0,17.0,2.0,18.0,2.0,15.6,2.8,18.0,5.0,15.6,2.8,18.0,5.0,16.0,16.0,1.0,15.6,2.8,18.0,5.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
5.0,5927333115845830913,-5472633337921616096,628020936226491308,5927333115845830913,5927333115845830913,5927333115845830913,5927333115845830913,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,-1.0,5.0,1.0,5.0,5.0,1.0,5.0,-1.0,5.0,1.0,10.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,-1.0,10.0,1.0,10.0,10.0,1.0,10.0,-1.0,10.0,1.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,548.0,548.0,548.0,548.0,548.0,704.0,549.0,3,320.0,5.0,2.0,4.0,2013.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1
